X Position,Y Position,Deviation from GR,Deviation from DGQG,P-Value,Confidence Level,New Physics Evidence,Systematic Error Likelihood
-3.9411764705882355,-5.0,-3.801923232180757e-11,-3.795020422414602e-11,0.48557838558753585,0.5144216144124641,False,False
-3.9019607843137254,-5.0,-4.46704209797694e-11,-4.4604062520390605e-11,0.48557838558725896,0.514421614412741,False,False
-3.8627450980392157,-5.0,-5.2403737938559073e-11,-5.2346469746795875e-11,0.485578385586937,0.514421614413063,False,False
-3.8235294117647056,-5.0,-6.138013322691391e-11,-6.134013142800263e-11,0.4855783855865634,0.5144216144134366,False,False
-3.784313725490196,-5.0,-7.178146464296461e-11,-7.176865786996315e-11,0.4855783855861304,0.5144216144138696,False,False
-3.7450980392156863,-5.0,-8.38149300274929e-11,-8.384085129800608e-11,0.4855783855856295,0.5144216144143705,False,False
-3.7058823529411766,-5.0,-9.771339745248208e-11,-9.779085146832358e-11,0.48557838558505095,0.514421614414949,False,False
-3.666666666666667,-5.0,-1.1373809448701559e-10,-1.1388060303026298e-10,0.4855783855843838,0.5144216144156162,False,False
-3.627450980392157,-5.0,-1.3218490621772405e-10,-1.3240590046022013e-10,0.485578385583616,0.514421614416384,False,False
-3.588235294117647,-5.0,-1.5338343662110949e-10,-1.5369517608824164e-10,0.4855783855827335,0.5144216144172665,False,False
-3.549019607843137,-5.0,-1.7770251051711303e-10,-1.7811472467808346e-10,0.4855783855817212,0.5144216144182788,False,False
-3.5098039215686274,-5.0,-2.0555565522337952e-10,-2.0607392540565426e-10,0.48557838558056177,0.5144216144194382,False,False
-3.4705882352941178,-5.0,-2.374026117647817e-10,-2.380265380458628e-10,0.48557838557923605,0.514421614420764,False,False
-3.431372549019608,-5.0,-2.7375449916268487e-10,-2.744757282737251e-10,0.4855783855777228,0.5144216144222772,False,False
-3.392156862745098,-5.0,-3.1517681042249723e-10,-3.159770351053055e-10,0.48557838557599853,0.5144216144240015,False,False
-3.3529411764705883,-5.0,-3.6229917053825904e-10,-3.63148246220397e-10,0.4855783855740369,0.5144216144259631,False,False
-3.313725490196078,-5.0,-4.1581232799480043e-10,-4.166666865036388e-10,0.4855783855718093,0.5144216144281907,False,False
-3.2745098039215685,-5.0,-4.7648011012172e-10,-4.772816793757989e-10,0.4855783855692839,0.5144216144307161,False,False
-3.235294117647059,-5.0,-5.451416709558352e-10,-5.458175307204173e-10,0.48557838556642563,0.5144216144335744,False,False
-3.196078431372549,-5.0,-6.227160639415041e-10,-6.231790771939975e-10,0.48557838556319644,0.5144216144368036,False,False
-3.1568627450980395,-5.0,-7.102104990754711e-10,-7.103611526820405e-10,0.48557838555955424,0.5144216144404458,False,False
-3.1176470588235294,-5.0,-8.087225658019952e-10,-8.084522296753546e-10,0.4855783855554534,0.5144216144445466,False,False
-3.0784313725490193,-5.0,-9.194480751174712e-10,-9.186438428975309e-10,0.4855783855508442,0.5144216144491558,False,False
-3.0392156862745097,-5.0,-1.0436849587492258e-09,-1.0422361631551098e-09,0.48557838554567256,0.5144216144543274,False,False
-3.0,-5.0,-1.182839046566751e-09,-1.1806454477827676e-09,0.48557838553988,0.51442161446012,False,False
-2.9607843137254903,-5.0,-1.3384293876439575e-09,-1.335410913666765e-09,0.48557838553340316,0.5144216144665968,False,False
-2.9215686274509802,-5.0,-1.5120923910061471e-09,-1.5082001667745653e-09,0.48557838552617405,0.514421614473826,False,False
-2.8823529411764706,-5.0,-1.7055867766892553e-09,-1.7008150181410047e-09,0.4855783855181194,0.5144216144818806,False,False
-2.843137254901961,-5.0,-1.9207961123741867e-09,-1.9151942889198268e-09,0.48557838550916077,0.5144216144908392,False,False
-2.803921568627451,-5.0,-2.1597333805392466e-09,-2.1534178742172236e-09,0.4855783854992144,0.5144216145007856,False,False
-2.764705882352941,-5.0,-2.424544247148269e-09,-2.417708571320581e-09,0.485578385488191,0.514421614511809,False,False
-2.7254901960784315,-5.0,-2.7175058011239006e-09,-2.7104283013232388e-09,0.48557838547599574,0.5144216145240043,False,False
-2.686274509803922,-5.0,-3.0410309638926544e-09,-3.0340788262258763e-09,0.4855783854625283,0.5144216145374717,False,False
-2.6470588235294117,-5.0,-3.397663937975667e-09,-3.3912922959385383e-09,0.4855783854476826,0.5144216145523174,False,False
-2.607843137254902,-5.0,-3.790083907888087e-09,-3.784828886547456e-09,0.4855783854313471,0.5144216145686529,False,False
-2.5686274509803924,-5.0,-4.221100247523624e-09,-4.217564933261433e-09,0.48557838541340503,0.514421614586595,False,False
-2.5294117647058822,-5.0,-4.693644930114419e-09,-4.692477519095879e-09,0.4855783853937342,0.5144216146062658,False,False
-2.4901960784313726,-5.0,-5.2107698628356285e-09,-5.212633630039949e-09,0.48557838537220765,0.5144216146277923,False,False
-2.450980392156863,-5.0,-5.775640758989347e-09,-5.781176000603101e-09,0.4855783853486936,0.5144216146513064,False,False
-2.411764705882353,-5.0,-6.39152375723975e-09,-6.401302479164222e-09,0.48557838532305597,0.514421614676944,False,False
