X Position,Y Position,GR Shear Correlation,DGQG Shear Correlation,Deviation from GR,Deviation from DGQG
3.1568627450980387,0.6078431372549016,0.0005026855788664266,0.0004985511110341477,-0.000502685578833874,-0.000498551111001595
3.1960784313725483,0.6078431372549016,0.00043426575822383515,0.00043080119789131675,-0.00043426575819242066,-0.00043080119785990226
3.235294117647058,0.6078431372549016,0.00037465790934519157,0.0003717599067631817,-0.00037465790931489647,-0.00037175990673288657
3.2745098039215677,0.6078431372549016,0.00032279966465890595,0.00032037995421119484,-0.0003227996646295045,-0.0003203799541817934
3.313725490196079,0.6078431372549016,0.0002777466335519365,0.00027572997014686394,-0.0002777466335234925,-0.00027572997011841995
3.3529411764705888,0.6078431372549016,0.00023866064884036842,0.00023698300521123863,-0.00023866064881301627,-0.0002369830051838865
3.3921568627450984,0.6078431372549016,0.00020479901179266667,0.00020340600693549672,-0.00020479901176615698,-0.00020340600690898702
3.431372549019608,0.6078431372549016,0.00017550467219538032,0.00017435020409881783,-0.0001755046721697555,-0.000174350204073193
3.4705882352941178,0.6078431372549016,0.00015019728134006355,0.00014924233986954305,-0.00015019728131531653,-0.00014924233984479603
3.5098039215686274,0.6078431372549016,0.00012836505755237337,0.00012757669584459772,-0.00012836505752854754,-0.0001275766958207719
3.549019607843137,0.6078431372549016,0.00010955740591433702,0.00010890785092672258,-0.00010955740589143396,-0.00010890785090381951
3.5882352941176467,0.6078431372549016,9.33782360896681e-05,9.284412104158022e-05,-9.33782360675574e-05,-9.284412101946952e-05
3.6274509803921564,0.6078431372549016,7.94799245965683e-05,7.904162794504372e-05,-7.947992457524892e-05,-7.904162792372435e-05
3.666666666666666,0.6078431372549016,6.755787043504647e-05,6.719894775793202e-05,-6.755787041456176e-05,-6.719894773744731e-05
3.7058823529411757,0.6078431372549016,5.734559562408496e-05,5.7052292349152165e-05,-5.734559560417272e-05,-5.7052292329239925e-05
3.7450980392156854,0.6078431372549016,4.861034490063082e-05,4.837117923142388e-05,-4.8610344880990876e-05,-4.837117921178394e-05
3.784313725490197,0.6078431372549016,4.114914154470897e-05,4.095454820376975e-05,-4.1149141525688814e-05,-4.095454818474959e-05
3.8235294117647065,0.6078431372549016,3.478525899467988e-05,3.462728554329316e-05,-3.478525897665375e-05,-3.462728552526702e-05
3.862745098039216,0.6078431372549016,2.936507057958189e-05,2.923711909091063e-05,-2.9365070562422036e-05,-2.9237119073750776e-05
3.901960784313726,0.6078431372549016,2.4755242301234804e-05,2.4651850070880378e-05,-2.475524228475971e-05,-2.4651850054405282e-05
3.9411764705882355,0.6078431372549016,2.0840236130365356e-05,2.07568899147365e-05,-2.0840236114546206e-05,-2.075688989891735e-05
3.980392156862745,0.6078431372549016,1.75200937247518e-05,1.7453072712387327e-05,-1.752009370953817e-05,-1.7453072697173697e-05
4.019607843137255,0.6078431372549016,1.4708472822392117e-05,1.4654716175239485e-05,-1.4708472807768835e-05,-1.4654716160616203e-05
4.0588235294117645,0.6078431372549016,1.2330910800752204e-05,1.228790615947729e-05,-1.2330910786804476e-05,-1.2287906145529562e-05
4.098039215686274,0.6078431372549016,1.0323292018320836e-05,1.028898185556523e-05,-1.0323292005018011e-05,-1.0288981842262404e-05
4.137254901960784,0.6078431372549016,8.63049756314341e-06,8.603200698240015e-06,-8.630497550293214e-06,-8.603200685389819e-06
4.1764705882352935,0.6078431372549016,7.20521792267388e-06,7.1835638871118915e-06,-7.205217910327405e-06,-7.183563874765416e-06
4.215686274509803,0.6078431372549016,6.006910859711093e-06,5.989785130502009e-06,-6.00691084793072e-06,-5.989785118721636e-06
4.254901960784313,0.6078431372549016,5.000888431237826e-06,4.987386834653933e-06,-5.0008884200046356e-06,-4.987386823420743e-06
4.294117647058824,0.6078431372549016,4.157518622675003e-06,4.1469094584989704e-06,-4.1575186120755526e-06,-4.14690944789952e-06
4.333333333333334,0.6078431372549016,3.451528492353637e-06,3.443221143216739e-06,-3.45152848222606e-06,-3.443221133089162e-06
4.372549019607844,0.6078431372549016,2.861397033618499e-06,2.8549160092051953e-06,-2.8613970238591177e-06,-2.854915999445814e-06
4.411764705882353,0.6078431372549016,2.3688271692474262e-06,2.3637906946896543e-06,-2.368827159932511e-06,-2.363790685374739e-06
4.450980392156863,0.6078431372549016,1.9582873995925483e-06,1.9543897944766313e-06,-1.9582873908433074e-06,-1.9543897857273904e-06
4.490196078431373,0.6078431372549016,1.6166146371671026e-06,1.6136118490918893e-06,-1.6166146288749558e-06,-1.6136118407997425e-06
4.529411764705882,0.6078431372549016,1.332670681669955e-06,1.3303684387713377e-06,-1.3326706738367296e-06,-1.3303684309381123e-06
4.568627450980392,0.6078431372549016,1.09704562614743e-06,1.0952897586966622e-06,-1.097045618876127e-06,-1.095289751425359e-06
4.607843137254902,0.6078431372549016,9.018022426647669e-07,9.004707967476489e-07,-9.018022358040434e-07,-9.004707898869255e-07
4.647058823529411,0.6078431372549016,7.402560799915387e-07,7.392529081360363e-07,-7.402560736068676e-07,-7.392529017513651e-07
4.686274509803921,0.6078431372549016,6.067866217995999e-07,6.060361877798148e-07,-6.06786615969857e-07,-6.060361819500719e-07
4.725490196078431,0.6078431372549016,4.966754069883712e-07,4.961185862395207e-07,-4.966754015305241e-07,-4.961185807816736e-07
4.76470588235294,0.6078431372549016,4.059675090688873e-07,4.055582033756636e-07,-4.059675039567463e-07,-4.055581982635226e-07
4.803921568627452,0.6078431372549016,3.313532139201988e-07,3.310556303110275e-07,-3.313532092429626e-07,-3.3105562563379136e-07
4.843137254901961,0.6078431372549016,2.70067129308034e-07,2.698535992860093e-07,-2.7006712487165003e-07,-2.698535948496253e-07
4.882352941176471,0.6078431372549016,2.1980230970218368e-07,2.196515468354682e-07,-2.198023054840249e-07,-2.1965154261730943e-07
4.921568627450981,0.6078431372549016,1.7863729025890227e-07,1.7853300239907855e-07,-1.786372864198399e-07,-1.7853299856001617e-07
4.96078431372549,0.6078431372549016,1.4497419819221006e-07,1.4490398575561169e-07,-1.449741946821948e-07,-1.4490398224559643e-07
5.0,0.6078431372549016,1.1748635171945729e-07,1.1744083603989971e-07,-1.1748634844735196e-07,-1.1744083276779438e-07
-5.0,0.6470588235294112,1.1441723770708762e-07,1.1437673004736384e-07,-1.1441723478534404e-07,-1.1437672712562026e-07
-4.96078431372549,0.6470588235294112,1.4118306060085847e-07,1.411460369980383e-07,-1.411830569171749e-07,-1.4114603331435473e-07
-4.921568627450981,0.6470588235294112,1.7396086745219955e-07,1.739317402138799e-07,-1.7396086379531816e-07,-1.739317365569985e-07
-4.882352941176471,0.6470588235294112,2.1404199026087937e-07,2.1402709585883465e-07,-2.1404198691550638e-07,-2.1402709251346166e-07
-4.8431372549019605,0.6470588235294112,2.6298165647784243e-07,2.629899008656966e-07,-2.6298165302833066e-07,-2.629898974161848e-07
-4.803921568627451,0.6470588235294112,3.2264996323441803e-07,3.2269365421201744e-07,-3.22649959374366e-07,-3.226936503519654e-07
-4.764705882352941,0.6470588235294112,3.9529207670668875e-07,3.953879919682646e-07,-3.952920725201275e-07,-3.9538798778170336e-07
-4.7254901960784315,0.6470588235294112,4.835992014980622e-07,4.837699524969749e-07,-4.835991970319596e-07,-4.837699480308722e-07
-4.686274509803922,0.6470588235294112,5.907920998294701e-07,5.910678655619912e-07,-5.907920950352331e-07,-5.910678607677542e-07
-4.647058823529412,0.6470588235294112,7.207192066364174e-07,7.21139928372181e-07,-7.207192015102491e-07,-7.211399232460127e-07
-4.607843137254902,0.6470588235294112,8.779716878410041e-07,8.785898362733787e-07,-8.779716823733818e-07,-8.785898308057565e-07
-4.568627450980392,0.6470588235294112,1.0680181288079865e-06,1.068902179724442e-06,-1.0680181229916355e-06,-1.068902173908091e-06
-4.529411764705882,0.6470588235294112,1.297361922276251e-06,1.2986007064272584e-06,-1.2973619161251375e-06,-1.298600700276145e-06
-4.490196078431373,0.6470588235294112,1.5737248540999484e-06,1.575432982370675e-06,-1.5737248475167423e-06,-1.5754329757874688e-06
-4.450980392156863,0.6470588235294112,1.906260865396274e-06,1.9085854726962124e-06,-1.9062608582791382e-06,-1.9085854655790765e-06
-4.411764705882353,0.6470588235294112,2.3058045058606928e-06,2.308933607541516e-06,-2.305804498397407e-06,-2.3089336000782302e-06
-4.372549019607844,0.6470588235294112,2.785159189956073e-06,2.7893320044284176e-06,-2.7851591821318627e-06,-2.7893319966042074e-06
-4.333333333333333,0.6470588235294112,3.359431030457242e-06,3.3649506925883845e-06,-3.3594310221130692e-06,-3.3649506842442117e-06
-4.294117647058823,0.6470588235294112,4.046414757612473e-06,4.053663931263562e-06,-4.0464147488419106e-06,-4.0536639224929995e-06
-4.254901960784314,0.6470588235294112,4.867039042220942e-06,4.876499038994735e-06,-4.867039033153525e-06,-4.8764990299273185e-06
-4.215686274509804,0.6470588235294112,5.845879432488932e-06,5.858153559760785e-06,-5.845879423041336e-06,-5.858153550313189e-06
-4.176470588235294,0.6470588235294112,7.0117480928334335e-06,7.027590090097495e-06,-7.011748082906529e-06,-7.027590080170591e-06
-4.137254901960784,0.6470588235294112,8.398370602922448e-06,8.418719184415066e-06,-8.398370592580928e-06,-8.418719174073546e-06
-4.098039215686274,0.6470588235294112,1.0045161242013862e-05,1.0071181948869458e-05,-1.0045161231106677e-05,-1.0071181937962272e-05
-4.0588235294117645,0.6470588235294112,1.1998109451566321e-05,1.2031245232222516e-05,-1.1998109440174085e-05,-1.203124522083028e-05
-4.019607843137255,0.6470588235294112,1.4310791542150789e-05,1.4352823729602861e-05,-1.4310791530316206e-05,-1.4352823717768278e-05
-3.980392156862745,0.6470588235294112,1.7045523192284222e-05,1.709864483583002e-05,-1.7045523179959652e-05,-1.709864482350545e-05
-3.9411764705882355,0.6470588235294112,2.027466987953864e-05,2.0341573722108542e-05,-2.0274669866626052e-05,-2.0341573709195955e-05
-3.9019607843137254,0.6470588235294112,2.4082134089812635e-05,2.4166117865650374e-05,-2.408213407632151e-05,-2.416611785215925e-05
-3.8627450980392157,0.6470588235294112,2.8565039969488485e-05,2.8670132137226757e-05,-2.8565039955566418e-05,-2.867013212330469e-05
-3.8235294117647056,0.6470588235294112,3.383563801650665e-05,3.3966747546566044e-05,-3.383563800221407e-05,-3.396674753227347e-05
-3.784313725490196,0.6470588235294112,4.002345444773833e-05,4.0186548858104844e-05,-4.002345443301481e-05,-4.0186548843381324e-05
-3.7450980392156863,0.6470588235294112,4.72777120272171e-05,4.7480028516309464e-05,-4.7277712011967026e-05,-4.748002850105939e-05
-3.7058823529411766,0.6470588235294112,5.577005138649031e-05,5.6020346654965274e-05,-5.5770051370457695e-05,-5.602034663893266e-05
-3.666666666666667,0.6470588235294112,6.569758420597227e-05,6.600642940054594e-05,-6.569758418901296e-05,-6.600642938358663e-05
-3.627450980392157,0.6470588235294112,7.728631204349183e-05,7.766644020544348e-05,-7.728631202581826e-05,-7.766644018776991e-05
-3.588235294117647,0.6470588235294112,9.079494707912998e-05,9.126166154898796e-05,-9.079494706084127e-05,-9.126166153069926e-05
-3.549019607843137,0.6470588235294112,0.00010651917357665986,0.00010709082700611319,-0.0001065191735576621,-0.00010709082698711543
-3.5098039215686274,0.6470588235294112,0.0001247963914206703,0.0001254949463849824,-0.00012479639140094178,-0.00012549494636525388
-3.4705882352941178,0.6470588235294112,0.00014601098565026761,0.0001468626693517855,-0.00014601098562982149,-0.00014686266933133937
-3.431372549019608,0.6470588235294112,0.00017060016844648284,0.00017163623566493144,-0.00017060016842523703,-0.00017163623564368563
-3.392156862745098,0.6470588235294112,0.0001990604425082213,0.00020031806279918038,-0.00019906044248617043,-0.00020031806277712953
-3.3529411764705883,0.6470588235294112,0.00023195473713309874,0.00023347802431515527,-0.00023195473711022847,-0.000233478024292285
-3.313725490196078,0.6470588235294112,0.0002699202705622454,0.00027176147477826795,-0.0002699202705386615,-0.00027176147475468405
-3.2745098039215685,0.6470588235294112,0.0003136771942041905,0.00031589807930485256,-0.0003136771941798832,-0.0003158980792805453
-3.235294117647059,0.6470588235294112,0.0003640380761689521,0.00036671150785793575,-0.00036403807614370583,-0.00036671150783268945
-3.196078431372549,0.6470588235294112,0.0004219182830600752,0.00042513005616982033,-0.00042191828303394944,-0.0004251300561436946
-3.1568627450980395,0.6470588235294112,0.0004883473201243564,0.0004921982565663554,-0.0004883473200973798,-0.0004921982565393788
-3.1176470588235294,0.6470588235294112,0.0005644811905744683,0.000569089542933996,-0.0005644811905466548,-0.0005690895429061824
-3.0784313725490193,0.6470588235294112,0.0006516158351002242,0.0006571200345238303,-0.0006516158350715535,-0.0006571200344951595
-3.0392156862745097,0.6470588235294112,0.0007512017121841776,0.0007577635031369563,-0.0007512017121544321,-0.0007577635031072108
-3.0,0.6470588235294112,0.000864859578743679,0.0008726675873848884,-0.000864859578712784,-0.0008726675873539934
-2.9607843137254903,0.6470588235294112,0.0009943975287334714,0.001003671316059896,-0.0009943975287014435,-0.001003671316027868
-2.9215686274509802,0.6470588235294112,0.0011418293445512732,0.0011528240000666567,-0.00114182934451816,-0.0011528240000335435
-2.8823529411764706,0.6470588235294112,0.0013093942122752228,0.0013224055487309032,-0.0013093942122408902,-0.0013224055486965706
-2.843137254901961,0.6470588235294112,0.0014995778467988931,0.0015149482614743204,-0.001499577846763222,-0.0015149482614386493
-2.803921568627451,0.6470588235294112,0.0017151350666780012,0.0017332601396761555,-0.0017151350666411186,-0.001733260139639273
-2.764705882352941,0.6470588235294112,0.001959113850813276,0.0019804497558658135,-0.00195911385077521,-0.0019804497558277476
-2.7254901960784315,0.6470588235294112,0.0022348808998026997,0.002259952708025788,-0.0022348808997633704,-0.002259952707986459
-2.686274509803922,0.6470588235294112,0.0025461487137259844,0.0025755596755320095,-0.002546148713685235,-0.00257555967549126
-2.6470588235294117,0.6470588235294112,0.0028970041850804205,0.002931446079900273,-0.002897004185038071,-0.0029314460798579235
-2.607843137254902,0.6470588235294112,0.003291938690356924,0.003332203337801082,-0.00329193869031277,-0.003332203337756928
-2.5686274509803924,0.6470588235294112,0.003735879646093482,0.0037828716754830906,-0.003735879646047538,-0.0037828716754371465
-2.5294117647058822,0.6470588235294112,0.004234223474910096,0.004288974452508905,-0.004234223474862534,-0.004288974452461344
-2.4901960784313726,0.6470588235294112,0.004792869903726565,0.004856553918223948,-0.004792869903677353,-0.004856553918174736
-2.450980392156863,0.6470588235294112,0.005418257489769699,0.005492208296276222,-0.005418257489718431,-0.005492208296224954
-2.411764705882353,0.6470588235294112,0.006117400239729386,0.006203130060363709,-0.006117400239676039,-0.006203130060310362
-2.372549019607843,0.6470588235294112,0.0068979251531195275,0.0069971452277365,-0.006897925153064211,-0.0069971452276811836
-2.3333333333333335,0.6470588235294112,0.007768110482085067,0.007882753455292173,-0.007768110482027638,-0.007882753455234743
-2.2941176470588234,0.6470588235294112,0.008736924456057994,0.00886916867577798,-0.008736924455998277,-0.008869168675718265
-2.2549019607843137,0.6470588235294112,0.009814064170228084,0.009966359957981097,-0.00981406417016592,-0.009966359957918933
-2.215686274509804,0.6470588235294112,0.011009994281109466,0.011185092214092439,-0.011009994281044672,-0.011185092214027645
-2.1764705882352944,0.6470588235294112,0.012335985089824846,0.012536966308825016,-0.012335985089757343,-0.012536966308757513
-2.1372549019607843,0.6470588235294112,0.01380414952328447,0.01403445804741269,-0.013804149523214024,-0.014034458047342244
-2.0980392156862746,0.6470588235294112,0.015427478444302508,0.015690955432264207,-0.015427478444228832,-0.01569095543219053
-2.058823529411765,0.6470588235294112,0.017219873632875395,0.017520793479654805,-0.01721987363279847,-0.01752079347957788
-2.019607843137255,0.6470588235294112,0.019196177681254856,0.019539285777154723,-0.019196177681174566,-0.019539285777074433
-1.9803921568627452,0.6470588235294112,0.021372199933911488,0.021762751838187055,-0.021372199933827576,-0.021762751838103143
-1.9411764705882355,0.6470588235294112,0.023764737478755422,0.02420853917076873,-0.023764737478667794,-0.024208539170681102
-1.9019607843137254,0.6470588235294112,0.02639159005676474,0.026895038821675356,-0.026391590056673263,-0.026895038821583877
-1.8627450980392157,0.6470588235294112,0.029271567602170277,0.02984169298355762,-0.029271567602074496,-0.02984169298346184
-1.823529411764706,0.6470588235294112,0.032424488953299045,0.03306899305957942,-0.03242448895319828,-0.033068993059478656
-1.784313725490196,0.6470588235294112,0.03587117008396513,0.036598466366799566,-0.035871170083859094,-0.03659846636669353
-1.7450980392156863,0.6470588235294112,0.039633399996034095,0.04045264942496446,-0.0396333999959226,-0.040452649424852966
-1.7058823529411766,0.6470588235294112,0.043733902184987496,0.044655045521328485,-0.04373390218487021,-0.0446550455212112
-1.6666666666666665,0.6470588235294112,0.04819627934208765,0.04923006396505618,-0.04819627934196423,-0.049230063964932756
-1.6274509803921569,0.6470588235294112,0.053044938690064825,0.05420293814827455,-0.05304493868993466,-0.054202938148144385
-1.5882352941176472,0.6470588235294112,0.05830499506628788,0.05959961921803124,-0.05830499506615045,-0.05959961921789381
-1.549019607843137,0.6470588235294112,0.06400214857192836,0.06544664183939748,-0.06400214857178307,-0.0654466418392522
-1.5098039215686274,0.6470588235294112,0.0701625333036362,0.07177095820252488,-0.07016253330348225,-0.07177095820237094
-1.4705882352941178,0.6470588235294112,0.07681253338444645,0.07859973610682683,-0.07681253338428295,-0.07859973610666333
-1.431372549019608,0.6470588235294112,0.0839785622253238,0.08596011665914224,-0.08397856222514986,-0.08596011665896831
-1.392156862745098,0.6470588235294112,0.09168680069467865,0.09387892687064962,-0.0916868006944934,-0.09387892687046438
-1.3529411764705883,0.6470588235294112,0.09996288967256332,0.10238234225683346,-0.09996288967236576,-0.1023823422566359
-1.3137254901960786,0.6470588235294112,0.10883157234788325,0.11149549447112254,-0.10883157234767225,-0.11149549447091155
-1.2745098039215685,0.6470588235294112,0.11831628161737474,0.12124201908004453,-0.11831628161714891,-0.1212420190798187
-1.2352941176470589,0.6470588235294112,0.1284386681097342,0.13164353887011163,-0.12843866810949173,-0.13164353886986915
-1.1960784313725492,0.6470588235294112,0.1392180647423997,0.14271907862932168,-0.1392180647421387,-0.14271907862906066
-1.156862745098039,0.6470588235294112,0.1506708843878083,0.15448440824547793,-0.15067088438752665,-0.1544844082451963
-1.1176470588235294,0.6470588235294112,0.1628099482566687,0.1669513122964324,-0.1628099482563638,-0.1669513122961275
-1.0784313725490198,0.6470588235294112,0.17564374408354586,0.1801267861693884,-0.17564374408321465,-0.1801267861690572
-1.0392156862745097,0.6470588235294112,0.18917561521753276,0.19401216123781218,-0.18917561521717194,-0.19401216123745135
-1.0,0.6470588235294112,0.20340288437333962,0.20860216484394695,-0.20340288437294526,-0.2086021648435526
-0.9607843137254903,0.6470588235294112,0.21831591917670798,0.2238839248697006,-0.21831591917627535,-0.22388392486926798
-0.9215686274509807,0.6470588235294112,0.2338971508190032,0.23983593359135694,-0.2338971508185268,-0.23983593359088054
-0.882352941176471,0.6470588235294112,0.2501200621667742,0.25642699132414226,-0.25012006216624727,-0.25642699132361535
-0.8431372549019605,0.6470588235294112,0.266948167553655,0.273615157026394,-0.2669481675530696,-0.2736151570258086
-0.8039215686274508,0.6470588235294112,0.2843340131455517,0.29134674041444697,-0.2843340131448984,-0.2913467404137937
-0.7647058823529411,0.6470588235294112,0.30221823405201914,0.3095553779839707,-0.3022182340512868,-0.30955537798323834
-0.7254901960784315,0.6470588235294112,0.3205287119713551,0.3281612432405398,-0.3205287119705299,-0.32816124323971463
-0.6862745098039218,0.6470588235294112,0.33917988467112975,0.3470704488424019,-0.3391798846701955,-0.34707044884146765
-0.6470588235294121,0.6470588235294112,0.3580722654201107,0.36617470450326256,-0.35807226541904824,-0.3661747045022001
-0.6078431372549016,0.6470588235294112,0.3770922358303158,0.3853512984740255,-0.37709223582910284,-0.3853512984728125
-0.5686274509803919,0.6470588235294112,0.39611217851063013,0.4044634711685698,-0.3961121785092411,-0.40446347116718073
-0.5294117647058822,0.6470588235294112,0.4149910154349135,0.423361245909437,-0.41499101543331396,-0.42336124590783747
-0.4901960784313726,0.6470588235294112,0.43357521291496026,0.44188277279024274,-0.4335752129125922,-0.4418827727878747
-0.4509803921568629,0.6470588235294112,0.4517003035593414,0.4598562264404213,-0.45170030353778606,-0.459856226418866
-0.41176470588235325,0.6470588235294112,0.46919295886033985,0.47710227659228904,-0.46919295847299103,-0.4771022762049402
-0.3725490196078436,0.6470588235294112,0.4858736227876588,0.49343712194769473,-0.4858736175183234,-0.4934371166783594
-0.33333333333333304,0.6470588235294112,0.5015596873137179,0.5086760438571124,-0.5015596355331697,-0.5086759920765642
-0.2941176470588234,0.6470588235294112,0.5160691562784094,0.5226373985870075,-0.516068783081033,-0.5226370253896311
-0.2549019607843137,0.6470588235294112,0.5292247064337079,0.5351469281921659,-0.5292227327393149,-0.5351449544977729
-0.21568627450980404,0.6470588235294112,0.5408580167658322,0.5460422337207406,-0.5408504407215982,-0.5460346576765065
-0.17647058823529438,0.6470588235294112,0.5508142028410536,0.5551772246097636,-0.5507935711955133,-0.5551565929642233
-0.13725490196078471,0.6470588235294112,0.5589561658827664,0.5624263386224253,-0.5589182472378776,-0.5623884199775365
-0.09803921568627416,0.6470588235294112,0.5651686503607956,0.5676883209119448,-0.5651275177049476,-0.5676471882560968
-0.0588235294117645,0.6470588235294112,0.5693618021681449,0.5708893609973457,-0.569345379691936,-0.5708729385211367
-0.019607843137254832,0.6470588235294112,0.5714740338336353,0.5719854131952774,-0.5714513995125369,-0.571962778874179
0.019607843137254832,0.6470588235294112,0.5714740338336353,0.5709635680451516,-0.5714632764538936,-0.5709528106654099
0.0588235294117645,0.6470588235294112,0.5693618021681449,0.5678423962634852,-0.5693391678470426,-0.5678197619423829
0.09803921568627416,0.6470588235294112,0.5651686503607956,0.5626712479636581,-0.5651522278845794,-0.562654825487442
0.13725490196078383,0.6470588235294112,0.5589561658827666,0.5555285525107706,-0.5589150332269195,-0.5554874198549234
0.17647058823529438,0.6470588235294112,0.5508142028410536,0.5465192225012756,-0.550776284196168,-0.5464813038563899
0.21568627450980404,0.6470588235294112,0.5408580167658322,0.5357713136562867,-0.5408373851202932,-0.5357506820107477
0.2549019607843137,0.6470588235294112,0.5292247064337079,0.5234321269236004,-0.529217130389474,-0.5234245508793666
0.2941176470588234,0.6470588235294112,0.5160691562784094,0.5096639576099036,-0.5160671825840163,-0.5096619839155104
0.33333333333333304,0.6470588235294112,0.5015596873137179,0.4946396986517167,-0.5015593141163414,-0.49463932545434014
0.3725490196078427,0.6470588235294112,0.48587362278765917,0.47853849268400234,-0.48587357100711087,-0.47853844090345404
0.41176470588235325,0.6470588235294112,0.46919295886033985,0.4615416032378206,-0.46919295359100455,-0.4615415979684853
0.4509803921568629,0.6470588235294112,0.4517003035593414,0.44382864286307244,-0.4517003031719926,-0.4438286424757237
0.4901960784313726,0.6470588235294112,0.43357521291496026,0.42557425913969227,-0.43357521289340495,-0.42557425911813695
0.5294117647058822,0.6470588235294112,0.4149910154349135,0.40694534206140776,-0.4149910154325454,-0.40694534205903965
0.5686274509803919,0.6470588235294112,0.39611217851063013,0.3880987811760654,-0.3961121785090306,-0.38809878117446583
0.6078431372549016,0.6470588235294112,0.3770922358303158,0.3691797703420216,-0.377092235828927,-0.36917977034063276
0.6470588235294112,0.6470588235294112,0.35807226542011117,0.35032063332702623,-0.35807226541889836,-0.3503206333258134
0.6862745098039218,0.6470588235294112,0.33917988467112975,0.3316401252398619,-0.3391798846700672,-0.3316401252387994
0.7254901960784315,0.6470588235294112,0.3205287119713551,0.31324315279038223,-0.3205287119704207,-0.31324315278944787
0.7647058823529411,0.6470588235294112,0.30221823405201914,0.2952208499904027,-0.30221823405119386,-0.2952208499895774
0.8039215686274508,0.6470588235294112,0.2843340131455517,0.2776509442188552,-0.2843340131448192,-0.27765094421812275
0.8431372549019605,0.6470588235294112,0.266948167553655,0.2605983495396393,-0.26694816755300177,-0.26059834953898603
0.8823529411764701,0.6470588235294112,0.2501200621667746,0.24411592874528384,-0.25012006216618926,-0.24411592874469845
0.9215686274509807,0.6470588235294112,0.2338971508190032,0.2282453718633074,-0.23389715081847623,-0.22824537186278043
0.9607843137254903,0.6470588235294112,0.21831591917670798,0.21301814600972785,-0.21831591917623147,-0.21301814600925134
1.0,0.6470588235294112,0.20340288437333962,0.19845647887625986,-0.20340288437290685,-0.1984564788758271
1.0392156862745097,0.6470588235294112,0.18917561521753276,0.18457434532983508,-0.18917561521713833,-0.18457434532944064
1.0784313725490193,0.6470588235294112,0.175643744083546,0.17137843326947136,-0.17564374408318514,-0.1713784332691105
1.117647058823529,0.6470588235294112,0.16280994825666883,0.15886907083593665,-0.16280994825633757,-0.1588690708356054
1.1568627450980395,0.6470588235294112,0.15067088438780818,0.14704110221292363,-0.15067088438750315,-0.1470411022126186
1.1960784313725492,0.6470588235294112,0.1392180647423997,0.13588470357714533,-0.13921806474211795,-0.13588470357686358
1.2352941176470589,0.6470588235294112,0.1284386681097342,0.12538613428264161,-0.12843866810947321,-0.12538613428238063
1.2745098039215685,0.6470588235294112,0.11831628161737474,0.11552842116784924,-0.11831628161713233,-0.11552842116760682
1.3137254901960782,0.6470588235294112,0.10883157234788333,0.10629197603657245,-0.10883157234765746,-0.10629197603634657
1.3529411764705879,0.6470588235294112,0.0999628896725634,0.09765514797676433,-0.09996288967235252,-0.09765514797655346
1.3921568627450975,0.6470588235294112,0.09168680069467876,0.0895947133341259,-0.09168680069448146,-0.0895947133339286
1.431372549019608,0.6470588235294112,0.0839785622253238,0.08208630693548079,-0.08397856222513873,-0.08208630693529573
1.4705882352941178,0.6470588235294112,0.07681253338444645,0.07510479863577932,-0.07681253338427257,-0.07510479863560544
1.5098039215686274,0.6470588235294112,0.0701625333036362,0.06862461950871224,-0.07016253330347264,-0.06862461950854867
1.549019607843137,0.6470588235294112,0.06400214857192836,0.06262004207055105,-0.06400214857177433,-0.06262004207039702
1.5882352941176467,0.6470588235294112,0.058304995066287925,0.057065418866584956,-0.058304995066142604,-0.057065418866439635
1.6274509803921564,0.6470588235294112,0.05304493869006486,0.05193538359725754,-0.05304493868992744,-0.05193538359712012
1.666666666666667,0.6470588235294112,0.048196279342087624,0.047205018746892834,-0.04819627934195743,-0.04720501874676264
1.7058823529411766,0.6470588235294112,0.043733902184987496,0.04284999342518099,-0.04373390218486402,-0.04284999342505751
1.7450980392156863,0.6470588235294112,0.039633399996034095,0.03884667485822872,-0.03963339999591678,-0.038846674858111406
1.784313725490196,0.6470588235294112,0.03587117008396513,0.03517221668526623,-0.035871170083853654,-0.03517221668515476
1.8235294117647056,0.6470588235294112,0.03242448895329908,0.031804626938639675,-0.032424488953193026,-0.03180462693853362
1.8627450980392153,0.6470588235294112,0.02927156760217031,0.028722818315207937,-0.029271567602069296,-0.028722818315106924
1.9019607843137258,0.6470588235294112,0.02639159005676471,0.02590664309112962,-0.02639159005666857,-0.02590664309103348
1.9411764705882355,0.6470588235294112,0.023764737478755422,0.023336914791975746,-0.02376473747866371,-0.023336914791884034
1.9803921568627452,0.6470588235294112,0.021372199933911488,0.02099541850754806,-0.021372199933823735,-0.020995418507460308
2.019607843137255,0.6470588235294112,0.019196177681254856,0.01886491153620092,-0.019196177681170927,-0.01886491153611699
2.0588235294117645,0.6470588235294112,0.017219873632875415,0.01692911585665871,-0.017219873632795146,-0.01692911585657844
2.098039215686274,0.6470588235294112,0.015427478444302527,0.015172703755658896,-0.01542747844422564,-0.01517270375558201
2.137254901960784,0.6470588235294112,0.013804149523284485,0.013581277786294716,-0.0138041495232109,-0.01358127778622113
2.1764705882352944,0.6470588235294112,0.012335985089824846,0.012141346093588988,-0.012335985089754444,-0.012141346093518586
2.215686274509804,0.6470588235294112,0.011009994281109466,0.010840294019422127,-0.011009994281042027,-0.010840294019354688
2.2549019607843137,0.6470588235294112,0.009814064170228084,0.009666352787271546,-0.009814064170163408,-0.00966635278720687
