Multipole Moment (l),CMB-S4 SNR,LiteBIRD SNR,Simons Observatory SNR
1466.052104208417,2.1410788431258153e-138,3.2361962755848695e-138,2.5133652222060978e-138
1472.0440881763527,1.0249515899061147e-139,1.5485743497681036e-139,1.2028591281160812e-139
1478.0360721442887,4.8365636271458474e-141,7.304527488378205e-141,5.674620122691022e-141
1484.0280561122245,2.2497451080449903e-142,3.396370442508647e-142,2.6388923728860604e-142
1490.0200400801605,1.031555467847351e-143,1.5566853428331394e-143,1.2096769925275474e-143
1496.0120240480962,4.6624556453414346e-145,7.03314349832811e-145,5.4661308283017745e-145
1502.0040080160322,2.0773022899547123e-146,3.1322828982467196e-146,2.4347449966915475e-146
1507.995991983968,9.123207339664727e-148,1.375103345807058e-147,1.0690297729862942e-147
1513.987975951904,3.949646695799307e-149,5.950761668319712e-149,4.626887904098633e-149
1519.9799599198398,1.6855118540627765e-150,2.5384734973481484e-150,1.9740175699672963e-150
1525.9719438877758,7.090359118691267e-152,1.0674205728677981e-151,8.301869616344497e-152
1531.9639278557115,2.940136624008987e-153,4.424471101646084e-153,3.4416259012245364e-153
1537.9559118236475,1.2017929450691251e-154,1.8077984739626802e-154,1.406417537553463e-154
1543.9478957915833,4.842332946887089e-156,7.281175962423121e-156,5.665363023228748e-156
1549.939879759519,1.9232799435759654e-157,2.8907856920669398e-157,2.2495936253785533e-157
1555.931863727455,7.529969496065578e-159,1.1313399545139952e-158,8.805281817538685e-159
1561.9238476953908,2.9060748079347165e-160,4.364487078722588e-160,3.3973892371702976e-160
1567.9158316633268,1.1055623010041482e-161,1.6597250844588634e-161,1.2921419060784397e-161
1573.9078156312626,4.1459352121618587e-163,6.221598226602111e-163,4.844377463193522e-163
1579.8997995991986,1.5325853148217014e-164,2.2989558189638297e-164,1.7903114829550523e-164
1585.8917835671343,5.584569076308759e-166,8.373791569365749e-166,6.522019275385876e-166
1591.8837675350703,2.0059381269063625e-167,3.0066060495899143e-167,2.3420621601999393e-167
1597.875751503006,7.102451187411868e-169,1.0641277428705815e-168,8.290440666222108e-169
1603.867735470942,2.4789161725817464e-170,3.712563266762525e-170,2.8928084148878247e-170
1609.8597194388778,8.528610538198116e-172,1.2767822000174017e-171,9.950034518787441e-172
1615.8517034068138,2.892394873435584e-173,4.328352617472766e-173,3.3735904711669195e-173
1621.8436873747496,9.669404805756323e-175,1.4464096397116162e-174,1.1275167280530231e-174
1627.8356713426856,3.186432770489764e-176,4.764560429441437e-176,3.71463789634915e-176
1633.8276553106214,1.035076947033156e-177,1.547095882010764e-177,1.2063486286350564e-177
1639.8196392785571,3.314388177462198e-179,4.9519298002082636e-179,3.8618201412706546e-179
